System,EventTemplate,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP
HDFS,Received block <*> of size <*> from <*>,1,1,0,0,0,0,0,0,0,0
HDFS,PacketResponder <*> for block <*> terminating,1,1,0,0,0,0,1,0,0,0
HDFS,Receiving block <*> src: <*>:<*> dest: <*>:<*>,1,1,0,0,0,0,0,0,0,0
OpenStack,Running instance usage audit for host <*> from <*>-<*>-<*> <*>:<*>:<*> to <*>-<*>-<*> <*>:<*>:<*>. <*> instances.,0,1,0,0,0,0,0,0,0,0
OpenStack,Successfully synced instances from host '<*>'.,0,2,1,0,0,1,0,1,1,0
OpenStack,"While synchronizing instance power states, found <*> instances in the database and <*> instances on the hypervisor.",0,2,1,0,0,1,0,1,1,0
OpenStack,The instance sync for host '<*>' did not match. Re-created its InstanceList.,0,1,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] Deleting instance files <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Deletion of <*> complete,0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,1,0,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] Took <*> seconds to deallocate network for instance.,0,1,0,0,0,0,0,0,0,0
OpenStack,HTTP exception thrown: No instances found for any event,1,1,0,0,0,0,0,0,0,0
OpenStack,Base or swap file too young to remove: <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,Unknown base file: <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,Removable base files: <*>,1,0,0,0,0,0,0,0,0,0
OpenStack,Removing base or swap file: <*>,2,0,0,0,0,0,0,0,0,0
OpenStack,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] Total memory: <*> MB, used: <*> MB",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] memory limit: <*> MB, free: <*> MB",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] Total disk: <*> GB, used: <*> GB",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] disk limit not specified, defaulting to unlimited",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU",0,2,1,0,0,1,0,1,1,0
OpenStack,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Claim successful,1,1,0,0,0,0,0,2,0,0
OpenStack,[instance: <*>] Creating image,0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] VM Stopped (Lifecycle Event),0,1,0,0,0,0,0,0,0,0
OpenStack,Auditing locally available compute resources for node <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,"Total usable vcpus: <*>, total allocated vcpus: <*>",0,2,1,0,0,1,0,1,1,0
OpenStack,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[],1,0,0,0,0,0,0,0,0,0
OpenStack,Compute_service record updated for <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] VM Started (Lifecycle Event),0,1,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] VM Paused (Lifecycle Event),0,2,1,0,0,1,0,1,1,0
OpenStack,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>,0,2,1,0,0,1,0,1,1,0
OpenStack,"<*> ""POST <*>"" status: <*> len: <*> time: <*>",0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Instance spawned successfully.,1,0,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] Took <*> seconds to spawn the instance on the hypervisor.,0,1,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,1,0,0,0,0,0,0,0,0,0
OpenStack,[instance: <*>] VM Resumed (Lifecycle Event),0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Took <*> seconds to build instance.,0,1,0,0,0,0,0,0,0,0
OpenStack,image <*> at (<*>): checking,0,2,1,0,0,1,0,1,1,0
OpenStack,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",1,0,0,0,0,0,0,0,0,0
OpenStack,Active base files: <*>,1,0,0,0,0,0,0,0,0,0
OpenStack,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>",1,0,0,0,0,0,2,0,0,0
OpenStack,[instance: <*>] Terminating instance,0,2,1,0,0,1,0,1,1,0
OpenStack,[instance: <*>] Instance destroyed successfully.,0,1,0,0,0,0,0,0,0,0
OpenStack,"<*> ""GET <*>"" status: <*> len: <*> time: <*>",0,2,1,0,0,1,0,1,1,0
Thunderbird,(<*>) CMD (run-parts <*>),1,0,0,0,0,0,0,0,0,0
Thunderbird,START: tftp pid=<*> from=<*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,DHCPACK on <*> to <*> via eth1,0,1,0,0,0,0,0,1,0,0
Thunderbird,DHCPDISCOVER from <*> via eth1,0,1,0,0,0,0,0,1,0,0
Thunderbird,DHCPOFFER on <*> to <*> via eth1,0,0,115,0,0,0,0,0,0,0
Thunderbird,DHCPREQUEST for <*> (<*>) from <*> via eth1,1,0,0,0,0,0,0,0,0,0
Thunderbird,DHCPDISCOVER from <*> via eth1: network A_net: no free leases,1,0,0,0,0,0,0,0,0,0
Thunderbird,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.,0,1,0,0,0,0,0,1,0,0
Thunderbird,kernel time sync disabled <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,time reset +<*> s,1,0,0,0,0,0,0,0,0,0
Thunderbird,Received SNMP packet(s) from #<*>#,0,0,0,0,0,0,0,0,0,0
Thunderbird,kernel time sync enabled <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,session opened for user <*> by (uid=<*>),1,0,0,0,0,0,0,0,0,0
Thunderbird,(<*>) CMD (<*> <*>),1,0,0,0,0,0,0,0,0,0
Thunderbird,My unqualified host name (<*>) unknown; sleeping for retry,0,1,0,0,0,0,0,1,0,0
Thunderbird,CentOS-<*> (Kernel Module GPG key),0,0,0,0,0,0,0,0,0,0
Thunderbird,(supports <*>),0,1,0,0,0,0,0,1,0,0
Thunderbird,HPET id: <*> base: <*>,0,0,0,0,0,0,0,0,0,0
Thunderbird,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl),0,0,0,0,0,0,0,0,0,0
Thunderbird,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high level),1,0,0,0,0,0,0,0,0,0
Thunderbird,IOAPIC (id[<*>] address[<*>] gsi_base[<*>]),1,0,0,0,0,0,0,0,0,0
Thunderbird,<*> used by override.,1,0,0,0,0,0,0,0,0,0
Thunderbird,Interpreter enabled,0,1,0,0,0,0,0,1,0,0
Thunderbird,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled),0,1,0,0,0,0,0,1,0,0
Thunderbird,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>]),1,0,0,0,0,0,0,0,0,0
Thunderbird,Local APIC address <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>),1,0,0,0,0,0,0,0,0,0
Thunderbird,PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled.",0,0,0,0,0,0,0,0,0,0
Thunderbird,PCI Interrupt Routing Table [<*>],0,0,0,0,0,0,0,0,0,0
Thunderbird,PCI <*> Bridge [PCI0] (<*>:<*>),0,0,0,0,0,0,0,0,0,0
Thunderbird,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>",1,0,0,0,0,0,0,0,0,0
Thunderbird,Power Button (FF) [PWRF],0,1,0,0,0,0,0,1,0,0
Thunderbird,Processor [<*>] (supports C1),0,0,1,0,0,0,0,0,0,0
Thunderbird,RSDP (<*> DELL ) @ <*>,0,0,0,0,0,0,0,0,0,0
Thunderbird,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Subsystem revision <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Using IOAPIC for interrupt routing,1,0,0,0,0,0,0,0,0,0
Thunderbird,Intel(R) Xeon(TM) CPU <*> stepping <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,L2 cache: <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,Physical Processor ID: <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,"Trace cache: <*> uops, L1 D cache: <*>",1,0,0,0,0,0,0,0,0,0
Thunderbird,colour VGA+ <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,mounted filesystem with ordered data mode.,1,0,0,0,0,0,0,0,0,0
Thunderbird,<*> <*> <*>/<*>/<*> <*>:<*>:<*> ak Exp $,1,0,0,0,0,0,0,0,0,0
Thunderbird,"apic_id <*>, version <*>, address <*>, GSI <*>",0,0,0,0,0,0,0,0,0,0
Thunderbird,"routing cache hash table of <*> buckets, <*>",1,0,0,0,0,0,0,0,0,0
Thunderbird,PCI Hot Plug PCI Core version: <*>,0,0,115,0,0,0,0,0,0,0
Thunderbird,"<*>=LABEL=/ initrd=<*> console=<*> console=<*>,<*> fastboot BOOT_IMAGE=<*>",0,0,0,0,0,0,0,0,0,0
Thunderbird,Using software bounce buffering for IO (SWIOTLB),0,0,0,0,0,0,0,0,0,0
Thunderbird,Probing PCI hardware (bus <*>),0,0,0,0,0,0,0,0,0,0
Thunderbird,Transparent bridge - <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Using ACPI for IRQ routing,1,0,0,0,0,0,0,0,0,0
Thunderbird,Using MMCONFIG at <*>,0,0,0,0,0,0,0,0,0,0
Thunderbird,Using configuration type <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,Compressed image found at block <*>,0,1,0,0,0,0,0,2,0,0
Thunderbird,Disabled at runtime.,0,1,0,0,0,0,0,0,0,0
Thunderbird,Initializing.,1,0,0,0,0,0,0,0,0,0
Thunderbird,Registering netfilter hooks,2,1,0,1,0,0,1,1,0,0
Thunderbird,Starting in permissive mode,1,1,0,0,0,0,0,0,0,0
Thunderbird,Unregistering netfilter hooks,1,0,0,0,0,0,0,0,0,0
Thunderbird,Hash tables configured (established <*> bind <*>),0,1,0,0,0,0,0,1,0,0
Thunderbird,Direct-Access ANSI SCSI revision: <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Processor ANSI SCSI revision: <*>,0,1,0,0,0,0,0,0,0,0
Thunderbird,Disk quotas <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,Mounted <*> (ext2 filesystem).,1,0,0,0,0,0,0,0,0,0
Thunderbird,MegaRAID Model: LD <*> RAID1 <*> Rev: <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,PE/PV Model: <*> SCSI BP Rev: <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,initialized,0,0,0,0,0,0,0,0,0,1
Thunderbird,initializing netlink socket (disabled),1,0,0,0,0,0,0,0,0,0
Thunderbird,passed.,1,0,0,0,0,0,0,0,0,0
Thunderbird,<*>-ioctl (<*>) initialised: #<*>#@#<*>#,0,1,0,0,0,0,0,1,0,0
Thunderbird,allocating divert_blk for <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,<*>:USB HID core driver,1,0,0,0,0,0,0,0,0,0
Thunderbird,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex,1,0,0,0,0,0,0,0,0,0
Thunderbird,<*>: <*>: Intel(R) PRO/<*> Network Connection,0,0,0,0,0,0,0,0,0,0
Thunderbird,no floppy controllers found,1,0,0,0,0,0,0,0,0,0
Thunderbird,RNG not detected,0,1,0,0,0,0,0,1,0,0
Thunderbird,Wait for ready failed before probe !,1,0,0,0,0,0,0,0,0,0
Thunderbird,Assuming <*> system bus speed for PIO modes; override with idebus=xx,1,0,0,0,0,0,0,0,0,0
Thunderbird,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,(C) <*>-<*> Netfilter core team,0,0,0,0,0,0,0,0,0,0
Thunderbird,Installing public key data,1,0,0,0,0,0,0,0,0,0
Thunderbird,... autorun DONE.,1,0,0,0,0,0,0,0,0,0
Thunderbird,Autodetecting RAID arrays.,0,1,0,0,0,0,0,1,0,0
Thunderbird,autorun ...,0,1,0,0,0,0,0,2,0,0
Thunderbird,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>",0,1,0,0,0,0,0,1,0,0
Thunderbird,<*> (Release Date: <*> <*>),0,0,0,0,0,0,0,0,0,0
Thunderbird,fw version:[<*>] bios version:[<*>],1,0,0,0,0,0,0,0,0,0
Thunderbird,probe new device <*>:<*>:<*>:<*>: bus <*>:slot <*>:func <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,PS/<*> mouse device common for all mice,0,1,0,0,0,0,0,1,0,0
Thunderbird,<*> (<*>),1,0,0,0,0,0,0,0,0,0
Thunderbird,rpc.statd startup succeeded,1,0,0,0,0,0,0,0,0,0
Thunderbird,portmap startup succeeded,0,1,0,0,0,0,0,1,0,0
Thunderbird,Starting ts_fixup: succeeded,1,0,0,0,0,0,0,0,0,0
Thunderbird,Version <*> Starting,1,0,0,0,0,0,0,0,0,0
Thunderbird,LSI Logic MegaRAID driver,0,1,0,0,0,0,0,1,0,0
Thunderbird,scanning scsi channel <*> [Phy <*>] for non-raid devices,1,0,0,0,0,0,0,0,0,0
Thunderbird,scanning scsi channel <*> [virtual] for logical drives,0,0,0,0,0,0,0,0,0,0
Thunderbird,asking for cache data failed,1,0,0,0,0,0,0,0,0,0
Thunderbird,assuming drive cache: write through,1,0,0,0,0,0,0,0,0,0
Thunderbird,sda1 sda2 sda3 sda4,1,0,0,0,0,0,0,0,0,0
Thunderbird,Registering secondary module capability,1,0,0,0,0,0,0,0,0,0
Thunderbird,"<*> AUX port at <*>,<*> irq <*>",0,1,0,0,0,0,0,1,0,0
Thunderbird,"<*> KBD port at <*>,<*> irq <*>",1,0,0,0,0,0,0,0,0,0
Thunderbird,syslog-ng startup succeeded,1,0,0,0,0,0,0,0,0,0
Thunderbird,syslog-ng version <*> starting,1,0,0,0,0,0,0,0,0,0
Thunderbird,Detected <*> MHz processor.,0,1,0,0,0,0,0,1,0,0
Thunderbird,Using <*> MHz HPET timer.,0,0,115,0,0,0,0,0,0,0
Thunderbird,Using HPET based timekeeping.,1,0,0,0,0,0,0,0,0,0
Thunderbird,Creating Topspin <*> entries:,1,0,0,0,0,0,0,0,0,0
Thunderbird,registered new driver hiddev,0,1,0,0,0,0,0,1,0,0
Thunderbird,registered new driver hub,1,0,0,0,0,0,0,0,0,0
Thunderbird,registered new driver usbfs,0,1,0,0,0,0,0,1,0,0
Thunderbird,registered new driver usbhid,0,0,0,0,0,0,0,0,0,0
Thunderbird,probe of vesafb0 failed with error <*>,0,0,0,0,0,0,0,0,0,0
Thunderbird,Mounting NFS filesystems: succeeded,0,1,0,0,0,0,0,1,0,0
Thunderbird,Mounting other filesystems: failed,1,0,0,0,0,0,0,0,0,0
Thunderbird,"connection from ""#<*>#""",0,1,0,0,0,0,0,1,0,0
Thunderbird,Warning: we failed to resolve data source name <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Warning: we failed to resolve trusted host name <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,gmetad startup succeeded,1,0,0,0,0,0,0,0,0,0
Thunderbird,Now running on #<*>#'s privileges.,0,0,0,0,0,0,0,1,0,0
Thunderbird,"User #<*>#, coming from #<*>#, authenticated.",0,0,0,0,0,0,0,0,0,0
Thunderbird,Registered protocol family <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,not allocating divert_blk for non-ethernet device <*>,0,1,0,0,0,0,0,1,0,0
Thunderbird,Server listening on :: port <*>.,1,0,0,0,0,0,0,0,0,0
Thunderbird,error: Bind to port <*> on <*> failed: Address already in use.,0,1,0,0,0,0,0,2,0,0
Thunderbird,Cannot open file <*> for writing (No such file or directory),1,0,0,0,0,0,0,0,0,0
Thunderbird,Changing permissions on special file <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,succeeded,0,1,0,0,0,0,0,1,0,0
Thunderbird,xinetd startup succeeded,0,1,0,0,0,0,0,1,0,0
Thunderbird,Reading included configuration file: <*> [file=<*>] [line=<*>],0,1,0,0,0,0,0,1,0,0
Thunderbird,Started working: <*> available service,1,0,0,0,0,0,0,0,0,0
Thunderbird,removing <*>,0,0,0,0,0,0,0,0,0,0
Thunderbird,xinetd Version <*> started with libwrap loadavg options compiled in.,1,0,0,0,0,0,0,0,0,0
Thunderbird,RRD_update (<*>): illegal attempt to update using time <*> when last update time is <*> (minimum one second step),1,0,0,0,0,0,0,0,0,0
Thunderbird,unable to qualify my own domain name (<*>) -- using short name,1,0,0,0,0,0,0,0,0,0
Thunderbird,session closed for user <*>,1,0,0,0,0,0,0,0,0,0
Thunderbird,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=#<*>#@localhost",0,1,0,0,0,0,0,1,0,0
Thunderbird,"<*>: to=<*>, ctladdr=<*> (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]",1,0,0,0,0,0,0,0,0,0
Thunderbird,Local disconnected: Connection closed.,0,0,0,0,0,0,0,0,1,0
Thunderbird,connection lost: 'Connection closed.',0,1,0,0,0,0,0,1,0,0
Thunderbird,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report",0,1,0,0,0,0,0,1,0,0
Thunderbird,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************,1,0,0,0,0,0,0,0,0,0
Thunderbird,[ib_sm_sweep.c:<*>]: No topology change,1,0,0,0,0,0,0,0,0,0
Thunderbird,[ib_sm_sweep.c:<*>]: No configuration change required,0,1,0,0,0,0,0,1,0,0
Thunderbird,data_thread() got not answer from any [<*>] datasource,0,1,0,0,0,0,0,1,0,0
Thunderbird,"synchronized to <*>, stratum <*>",0,1,0,0,0,0,0,1,0,0
