LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,System,VariableTemplate,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP
1428,Jul,6,12:00:53,authorMacBook-Pro,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.],Mac_E31,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>] to failed operations.],Mac,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1466,Jul,6,14:08:48,authorMacBook-Pro,kernel,0,,hibernate_rebuild started,Mac_E237,hibernate_rebuild started,Mac,O O O O O O O O O O OID O O STC,1,0,0,0,0,0,0,0,1,0
1476,Jul,6,14:17:00,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",Mac_E306,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",Mac,O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1487,Jul,6,14:57:16,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37059,,2017-07-06 14:57:16.667 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,Mac_E78,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=<*>,Mac,O O O O O O O OBA,0,0,0,0,0,0,0,1,0,0
1524,Jul,6,18:09:02,calvisitor-10-105-162-178,kernel,0,,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,Mac_E297,Sandbox: <*>(<*>) deny(<*>) file-read-data <*>,Mac,O O O O O LOI O O O O,0,1,0,0,0,0,0,0,0,0
1526,Jul,6,18:22:57,calvisitor-10-105-162-178,AirPlayUIAgent,415,,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,Mac_E97,<*>-<*>-<*> <*>:<*>:<*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,Mac,O O O O O OID O O,1,0,0,0,0,0,0,0,0,0
1532,Jul,6,18:37:20,calvisitor-10-105-162-178,kernel,0,,full wake request (reason 2) 30914 ms,Mac_E221,full wake request (reason <*>) <*> ms,Mac,O O O O O O O O O O O STC O O O O,0,0,0,0,0,0,0,0,1,0
1539,Jul,6,18:51:42,calvisitor-10-105-162-178,kernel,0,,kern_open_file_for_direct_io(0),Mac_E255,kern_open_file_for_direct_io(<*>),Mac,O O O O O O O O O O O O O O OID,1,0,0,0,0,0,0,0,0,0
1561,Jul,6,19:58:57,calvisitor-10-105-162-178,kernel,0,,"PM response took 129 ms (10018, QQ)",Mac_E289,"PM response took <*> ms (<*>, QQ)",Mac,O O O O O O O OID,1,0,0,0,0,0,0,0,0,0
1574,Jul,6,20:46:03,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37316,,"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214""",Mac_E84,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>""",Mac,O O O O O O O O O O O LOI O O LOI,0,2,0,0,0,0,0,0,0,0
1578,Jul,6,21:08:02,calvisitor-10-105-162-178,Preview,11512,,"Page bounds {{0, 0}, {400, 400}}",Mac_E281,"Page bounds {{<*>, <*>}, {<*>, <*>}}",Mac,O O O O O O O O O TID,0,0,0,1,0,0,0,0,0,0
1579,Jul,6,21:22:31,calvisitor-10-105-162-178,WeChat,24144,,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,Mac_E217,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,Mac,O O O O O OID O O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1580,Jul,6,22:05:30,calvisitor-10-105-162-178,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],Mac_E29,[com.apple.calendar.store.log.caldav.queue] [Account <*> timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>],Mac,O O O O O O O O O O O OBA,0,0,0,0,0,0,0,1,0,0
1582,Jul,6,22:33:18,calvisitor-10-105-162-178,CalendarAgent,279,,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]",Mac_E30,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(<*>)"" UserInfo={AccountName=<*>, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> [<*>]>{type = immutable dict, count = <*>, entries => <*> : Connection = <CFString <*> [<*>]>{contents = ""keep-alive""} <*> : Content-Type = text/html <*> : Content-Length = <*> <*> : Server = nginx <*> : Date = <CFString <*> [<*>]>{contents = ""<*> <*> <*>:<*>:<*> GMT""} } }]",Mac,O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1588,Jul,7,00:01:59,calvisitor-10-105-162-178,kernel,0,,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,Mac_E298,Sandbox: <*>(<*>) deny(<*>) ipc-posix-shm-read-data CFPBS:<*>:,Mac,O O O O O OID O,1,0,0,0,0,0,0,0,0,0
1591,Jul,7,00:10:01,calvisitor-10-105-162-178,taskgated,273,,"no application identifier provided, can't use provisioning profiles [pid=37563]",Mac_E273,"no application identifier provided, can't use provisioning profiles [pid=<*>]",Mac,O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1592,Jul,7,00:12:09,calvisitor-10-105-162-178,SpotlightNetHelper,352,,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,Mac_E315,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,Mac,O O O O O O O O O O STC O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,1,0
1593,Jul,7,00:24:41,calvisitor-10-105-162-178,com.apple.WebKit.Networking,9854,,CFNetwork SSLHandshake failed (-9802),Mac_E182,CFNetwork SSLHandshake failed (<*>),Mac,O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1594,Jul,7,00:26:36,calvisitor-10-105-162-178,Preview,11512,,"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>"", ""<NSLayoutConstraint:0x7f8efa7cbe00 H:|-(14)-[NSImageView:0x7f8efa7db900]   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8f17556f20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc1c0 H:[NSImageView:0x7f8efa7db900]-(10)-[NSTextField:0x7f8efa7da9a0]>"", ""<NSLayoutConstraint:0x7f8efa7cbf70 H:[NSTextField:0x7f8f02f1da90]-(14)-|   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc350 H:[NSTextField:0x7f8efa7da9a0]-(>=NSSpace(8))-[NSTextField:0x7f8f02f1da90]>"" )  Will attempt to recover by breaking constraint <NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",Mac_E325,"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]>"", ""<NSLayoutConstraint:<*> H:|-(<*>)-[NSImageView:<*>] (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(<*>)] (Names: PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSImageView:<*>]-(<*>)-[NSTextField:<*>]>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(<*>)-| (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(>=NSSpace(<*>))-[NSTextField:<*>]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger.",Mac,O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1596,Jul,7,00:30:06,calvisitor-10-105-162-178,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".",Mac_E191,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""<*>"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".",Mac,O O O O O O O O O O O LOI,0,1,0,0,0,0,0,0,0,0
1604,Jul,7,00:53:09,calvisitor-10-105-162-178,mds,63,,(DiskStore.Normal:2382) 20cb04f 1.000086,Mac_E2,(DiskStore.Normal:<*>) <*> <*>,Mac,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1665,Jul,7,07:16:48,calvisitor-10-105-162-178,corecaptured,37799,,"CCDataTap::profileRemoved, Owner: com.apple.driver.AirPort.Brcm4360.0, Name: StateSnapshots",Mac_E166,"CCDataTap::profileRemoved, Owner: <*>, Name: <*>",Mac,O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1700,Jul,7,10:38:06,calvisitor-10-105-162-178,Mail,11203,,Unrecognized XSSimpleTypeDefinition: OneOff,Mac_E329,Unrecognized XSSimpleTypeDefinition: OneOff,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1701,Jul,7,10:38:10,calvisitor-10-105-162-178,QQ,10018,,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,Mac_E198,DB Path: <*>,Mac,O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1702,Jul,7,10:38:23,calvisitor-10-105-162-178,UserEventAgent,258,,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data,Mac_E195,Could not get event name for stream/token: com.apple.xpc.activity/<*>: <*>: Request for stale data,Mac,O O O O O O O O O TID,0,0,0,1,0,0,0,0,0,0
1704,Jul,7,10:54:41,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37924,,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,Mac_E88,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:<*> productID=<*> version=<*> xc=<KSPathExistenceChecker:<*> path=<*> serverType=Omaha url=<*> creationDate=<*>-<*>-<*> <*>:<*>:<*> tagPath=<*> tagKey=KSChannelID brandPath=<*> brandKey=KSBrandID versionPath=<*> versionKey=KSVersion cohort=<*>:<*>: cohortName=Stable ticketVersion=<*> > )} Using server: <KSOmahaServer:<*> engine=<KSUpdateEngine:<*> >,Mac,O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1708,Jul,7,11:28:11,calvisitor-10-105-162-178,com.apple.ncplugin.weather,37956,,Error in CoreDragRemoveTrackingHandler: -1856,Mac_E213,Error in CoreDragRemoveTrackingHandler: <*>,Mac,O O O O O O O O O O O O O O OID,1,0,0,0,0,0,0,0,0,0
1716,Jul,7,12:14:38,calvisitor-10-105-162-178,com.apple.SecurityServer,80,,Session 101800 destroyed,Mac_E309,Session <*> destroyed,Mac,O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1833,Jul,7,17:30:00,calvisitor-10-105-160-85,QuickLookSatellite,38418,,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] libnetcore-583.50.1 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13",Mac_E277,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [<*>] libnetcore-<*> <*> libsystem_network.dylib <*> __nw_create_backtrace_string + <*> <*> libsystem_network.dylib <*> nw_path_evaluator_start_helper_connection + <*> <*> libdispatch.dylib <*> _dispatch_call_block_and_release + <*> <*> libdispatch.dylib <*> _dispatch_client_callout + <*> <*> libdispatch.dylib <*> _dispatch_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_queue_invoke + <*> <*> libdispatch.dylib <*> _dispatch_root_queue_drain + <*> <*> libdispatch.dylib <*> <*> + <*> <*> libsystem_pthread.dylib <*> _pthread_wqthread + <*> <*> libsystem_pthread.dylib <*> start_wqthread + <*>",Mac,O O O O O O OID O O O O O O O OTP O OTP O O CRS,1,0,0,0,0,0,1,0,0,2
1835,Jul,7,17:45:26,calvisitor-10-105-160-85,loginwindow,94,,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",Mac_E193,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces.",Mac,O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1865,Jul,7,19:43:07,calvisitor-10-105-160-85,kernel,0,,full wake promotion (reason 1) 374 ms,Mac_E220,full wake promotion (reason <*>) <*> ms,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1874,Jul,7,20:39:28,calvisitor-10-105-160-85,com.apple.WebKit.Networking,9854,,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",Mac_E275,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>)",Mac,O O O O O O O O O LOI,0,1,0,0,0,0,0,0,0,0
1875,Jul,7,20:43:37,calvisitor-10-105-160-85,QuickLookSatellite,38624,,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",Mac_E45,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-<*>.log>, it will probably fail",Mac,O O O O O O OID LOI O,1,1,0,0,0,0,0,0,0,0
1876,Jul,7,20:44:13,calvisitor-10-105-160-85,GPUToolsAgent,38749,,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",Mac_E302,"schedule invalidation <DYTransport <*>, error: lost transport connection (<*>)>",Mac,O O O O O OID O,1,0,0,0,0,0,0,0,0,0
1885,Jul,7,21:22:43,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,Mac_E20,[<*>:<*>:<*>] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=<*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1886,Jul,7,21:23:10,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,Mac_E101,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>,Mac,O O O O O O O O O TID,0,0,0,1,0,0,0,0,0,0
1887,Jul,7,21:23:11,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,Mac_E100,<<<< MediaValidator >>>> <*>: Unrecognized codec <*>.(<*>). Failed codec specific check.,Mac,O O O O O O O O TID O O TDA TDA TDA OBA O O OID,1,0,0,1,0,3,0,1,0,0
1888,Jul,7,21:24:19,calvisitor-10-105-160-85,WindowServer,184,,CoreAnimation: timed out fence 5fe83,Mac_E192,CoreAnimation: timed out fence <*>,Mac,O O O O O O O STC,0,0,0,0,0,0,0,0,1,0
1892,Jul,7,21:31:11,calvisitor-10-105-160-85,garcon,38866,,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,Mac_E218,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1899,Jul,7,21:58:33,calvisitor-10-105-160-85,NeteaseMusic,17988,,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,Mac_E73,<*>:<*>:<*> ERROR: <*>: timed out after <*> (<*> <*>); mMajorChangePending=<*>,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1919,Jul,8,00:58:14,calvisitor-10-105-160-47,kernel,0,,efi pagecount 72,Mac_E205,efi pagecount <*>,Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1933,Jul,8,03:12:46,calvisitor-10-105-162-175,kernel,0,,did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,Mac_E201,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,O O O O O O O OID,1,0,0,0,0,0,0,0,0,0
1945,Jul,8,04:13:32,calvisitor-10-105-162-228,blued,85,,Host controller terminated,Mac_E244,Host controller terminated,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1946,Jul,8,04:13:32,calvisitor-10-105-162-228,kernel,0,,[HID] [MT] AppleActuatorHIDEventDriver::start entered,Mac_E34,[HID] [MT] AppleActuatorHIDEventDriver::start entered,Mac,O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1956,Jul,8,04:18:45,calvisitor-10-105-161-176,blued,85,,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,Mac_E25,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1973,Jul,8,05:52:07,calvisitor-10-105-162-124,kernel,0,,vm_compressor_fastwake_warmup completed - took 12461 msecs,Mac_E334,vm_compressor_fastwake_warmup completed - took <*> msecs,Mac,O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1981,Jul,8,06:22:47,calvisitor-10-105-162-124,WeChat,24144,,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.",Mac_E324,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:[NSScrollView:<*>]-(<*>)-| (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSScrollView:<*>] (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=--& V:[NSView:<*>(<*>)]>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSView:<*>] (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:[NSView:<*>]-(<*>)-| (Names: '|':NSView:<*> )>"" ) Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSScrollView:<*>] (Names: '|':NSView:<*> )> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger.",Mac,O O O O O O O O OBA OBA OBA OBA,0,0,0,0,0,0,0,4,0,0
1984,Jul,8,06:26:32,calvisitor-10-105-162-124,GoogleSoftwareUpdateAgent,39159,,2017-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,Mac_E79,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,Mac,O O O O O O OID O O O O LOI O O LOI,1,2,0,0,0,0,0,0,0,0
1986,Jul,8,06:46:42,calvisitor-10-105-162-124,WeChat,24144,,"Arranged view frame: {{0, 0}, {260, 877}}",Mac_E152,"Arranged view frame: {{<*>, <*>}, {<*>, <*>}}",Mac,O O O O O O OID O OID O OTP O OTP,2,0,0,0,0,0,0,0,0,2
1989,Jul,8,07:12:45,calvisitor-10-105-162-124,corecaptured,39203,,CCProfileMonitor::setStreamEventHandler,Mac_E179,CCProfileMonitor::setStreamEventHandler,Mac,O O O O O O OID O OID O OTP O OTP,2,0,0,0,0,0,0,0,0,2
1991,Jul,8,07:27:17,calvisitor-10-105-162-124,CommCenter,263,,Telling CSI to go low power.,Mac_E321,Telling CSI to go low power.,Mac,O O O O O O OID O O O O O O,1,0,0,0,0,0,0,0,0,0
